chemical_id,id,ingredient_name,description,rating_score,category_id,functions
2617,3342,TRAGACANTH,gum tự nhiên được sử dụng làm chất làm đặc kết cấu trong mỹ phẩm.,4.0,"[113, 137]","TẠO KẾT CẤU SẢN PHẨM, CHẤT NHŨ HÓA/LÀM DẦY KẾT CẤU SẢN PHẨM"
2618,3343,TRANEXAMIC ACID,"Một axit amin tổng hợp có chức năng như là một chất dưỡng da và astringent. Nghiên cứu cho thấy rằng nồng độ 3% có thể hiệu quả tương tự như thành phần làm sáng da hydroquinone trị nám; tuy nhiên, hydroquinone có nhiều nghiên cứu hơn chứng nhận tính hiệu quả của nó.",5.0,"[128, 140]","HỖN HỢP, CHẤT LÀM TRẮNG DA"
2619,3344,TREHALOSE,Đường thực vật có tính dưỡng ẩm cho làn da.,4.0,"[125, 128]","CẤP NƯỚC, HỖN HỢP"
2620,3345,TREMELLA FUCIFORMIS SPOROCARP EXTRACT,"Còn được gọi là nấm tuyết, chiết xuất thực vật này giàu polysaccharides và đã giúp cấp nước cho da bằng cách giữ ẩm cho bề mặt da.",5.0,"[118, 124]","CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT"
2621,3346,TRIBEHENIN,Chất dưỡng ẩm da là hỗn hợp glyxerin và axit behenic. Còn được gọi là glyceryl tribehenate. Có thể được tổng hợp hoặc có nguồn gốc từ thiên nhiên.,4.0,"[121, 132, 137]","CHẤT DƯỠNG ẨM, CHẤT DƯỠNG DA, CHẤT NHŨ HÓA/LÀM DẦY KẾT CẤU SẢN PHẨM"
2622,3347,TRIBEHENIN PEG-20 ESTERS,"Một hỗn hợp phức tạp của tribehenin và PEG-20, thành phần này có nhiều chức năng trong mỹ phẩm, bao gồm chất dưỡng ẩm, làm sạch bề mặt và chất nhũ hoá.",4.0,"[120, 121, 137]","LÀM SẠCH DA, CHẤT DƯỠNG ẨM, CHẤT NHŨ HÓA/LÀM DẦY KẾT CẤU SẢN PHẨM"
2623,3348,TRICAPRYLIN,Hỗn hợp glycerin và axit caprylic. Có tính dưỡng ẩm và được sử dụng làm chất làm mềm da.,4.0,[121],CHẤT DƯỠNG ẨM
2624,3349,TRIDECYL SALICYLATE,"Dạng muối của salicylic axit (BHA). Khi không còn tính acid nữa (như trong trường hợp này), axit salicylic không còn có tính tẩy tế bào chết nữa. thành phần tổng hợp này hoạt động như một chất làm mềm da.",4.0,[128],HỖN HỢP
2625,3350,TRIDECYL STEARATE,Được sử dụng trong mỹ phẩm như một chất làm dày kết cấu và dưỡng ẩm; có thể được tổng hợp hoặc có nguồn gốc từ động vật.,4.0,"[121, 137]","CHẤT DƯỠNG ẨM, CHẤT NHŨ HÓA/LÀM DẦY KẾT CẤU SẢN PHẨM"
2626,3351,TRIDECYL TRIMELLITATE,Thành phần tổng hợp được sử dụng làm chất làm mềm da và tăng cường kết cấu.,4.0,"[113, 125, 134, 137]","TẠO KẾT CẤU SẢN PHẨM, CẤP NƯỚC, CHẤT LÀM MỀM DA, CHẤT NHŨ HÓA/LÀM DẦY KẾT CẤU SẢN PHẨM"
2628,3353,TRIETHOXYCAPRYLYLSILANE,"Silicone có chức năng như một chất kết dính và chất nhũ hoá. Các loại silicone được sử dụng trong mỹ phẩm được hỗ trợ bởi nghiên cứu khoa học và được xem là an toàn cho người tiêu dùng. Những loại silicone mỹ phẩm này là những thành phần hiệu quả, trơ và linh hoạt có lợi cho da và tóc theo nhiều cách.",4.0,[135],CHẤT TẠO ĐỘ TRƯỢT CHO SẢN PHẨM
2629,3354,TRIETHOXYCAPRYLYLSILANE CROSSPOLYMER,"Một polymer silicone được sử dụng để tăng cường kết cấu của sản phẩm. Các loại silicone được sử dụng trong mỹ phẩm được hỗ trợ bởi nghiên cứu khoa học và được xem là an toàn cho người tiêu dùng sử dụng. Những loại silicone mỹ phẩm này là những thành phần hiệu quả, trơ và linh hoạt có lợi cho da và tóc theo nhiều cách.",4.0,[126],CHẤT TẠO MÀNG/GIỮ KẾT CẤU SẢN PHẨM
2630,3355,TRIETHOXYSILYLETHYL POLYDIMETHYLSILOXYETHYL HEXYL DIMETHICONE,"Một polymer silicone có nhiều chức năng trong các sản phẩm mỹ phẩm, bao gồm cả chất làm mềm da và khóa ẩm. Tính khóa ẩm của thành phần này làm cho nó chống lại sự mất độ ẩm mà không làm cho da cảm thấy bí hoặc nhờn. Các loại silicone được sử dụng trong mỹ phẩm được hỗ trợ bởi nghiên cứu khoa học và được xem là an toàn cho người tiêu dùng sử dụng. Những loại silicone mỹ phẩm này là những thành phần hiệu quả, trơ và linh hoạt có lợi cho da và tóc theo nhiều cách.",4.0,[121],CHẤT DƯỠNG ẨM
2631,3356,TRIGLYCERIDE,Được sử dụng làm chất dưỡng ẩm và làm dày kết cấu trong mỹ phẩm.,4.0,"[121, 137]","CHẤT DƯỠNG ẨM, CHẤT NHŨ HÓA/LÀM DẦY KẾT CẤU SẢN PHẨM"
2632,3357,TRIGONELLA FOENUM-GRAECUM SEED EXTRACT,"Hạt cây này được sử dụng thường xuyên nhất, và hàm lượng chất xơ của chúng giúp làm dày sản phẩm. Theo các nghiên cứu được đăng tải trên Cơ sở Dữ liệu về Thuốc tự nhiên (Natural Medicines Comprehensive Database), Fenugreek có chứa các hợp chất được gọi là coumarins, và trong nồng độ tinh khiết, các hợp chất này có thể gây kích ứng khi thoa lên da.",2.0,"[124, 131, 137]","CHIẾT XUẤT THỰC VẬT, GÂY KÍCH ỨNG DA, CHẤT NHŨ HÓA/LÀM DẦY KẾT CẤU SẢN PHẨM"
2633,3358,TRIHYDROXYSTEARIN,Hỗn hợp glycerin và axit béo được sử dụng làm chất dưỡng ẩm và làm dày kết cấu.,4.0,"[121, 132, 137]","CHẤT DƯỠNG ẨM, CHẤT DƯỠNG DA, CHẤT NHŨ HÓA/LÀM DẦY KẾT CẤU SẢN PHẨM"
2665,3391,WATERMELON FRUIT EXTRACT,"Chiết xuất thực vật, giống như hầu hết các loại dưa, là một nguồn giàu chất chống oxy hoá, bao gồm cả lycopene.",5.0,"[118, 124]","CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT"
2665,3392,CITRULLUS LANTUS,"Chiết xuất thực vật, giống như hầu hết các loại dưa, là một nguồn giàu chất chống oxy hoá, bao gồm cả lycopene.",5.0,"[118, 124]","CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT"
2643,3369,TRYPTOPHAN,"Một axit amin. Trong các sản phẩm chăm sóc da, các axit amin hoạt động như chất liên kết với nước, và một số có tính chất chống oxy hoá.",4.0,"[118, 132]","CHẤT CHỐNG OXY HÓA, CHẤT DƯỠNG DA"
2644,3370,TURMERIC,"Chiết xuất của nó được gọi là curcumin, một chất màu vàng thực phẩm tự nhiên có tính chất chống oxy hóa mạnh.",5.0,"[115, 118, 124]","CHẤT LÀM DỊU DA, CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT"
2645,3371,ULTRAMARINES,"Phẩm màu vô cơ, nhân tạo (màu sắc đa dạng) được FDA chế định chỉ sử dụng bên ngoài da, bao gồm vùng da nhanh xung quanh vùng mắt. Một số màu xanh dương có nguồn gốc từ khoáng sản, nhưng quá trình biến các khoáng chất thô thành phẩm màu da trời với đa dạng sắc thái đồng nghĩa với việc nó không còn là một thành phần tự nhiên. Nhưng đó là tin vui, bởi vì các khoáng chất thô khai thác từ lòng đất có thể chứa các kim loại nặng gây hại sức khỏe.",4.0,[123],PHẨM MÀU
2646,3372,UREA,"Với nồng độ nhỏ, urea có tính giữ nước và tẩy tế bào chết nhẹ cho da. Ở nồng độ lớn hơn nó có thể gây kích ứng, mặc dù nồng độ lớn cũng có tính tẩy tế bào chết. Urea có thể làm tăng sự hấp thu các thành phần mỹ phẩm khác vào da. """,4.0,"[116, 125, 132]","TẨY DA CHẾT, CẤP NƯỚC, CHẤT DƯỠNG DA"
2647,3373,VALINE,"Một axit amin. Trong các sản phẩm chăm sóc da, các axit amin hoạt động như các tác nhân liên kết với nước, và một số có tính chất chống oxy hoá.",4.0,"[118, 132]","CHẤT CHỐNG OXY HÓA, CHẤT DƯỠNG DA"
2648,3374,VERBENA EXTRACT,"Theo Cơ sở dữ liệu toàn cầu về dược liệu thiên nhiên, verbena là một chiết xuất thực vật có hương liệu có thể là chất kích ứng khi bôi lên da hoặc uống",1.0,"[124, 131]","CHIẾT XUẤT THỰC VẬT, GÂY KÍCH ỨNG DA"
2649,3375,VETIVER OIL OR EXTRACT,Thành phần hương liệu trong mỹ phẩm có thể là chất kích ứng da.,1.0,"[124, 131]","CHIẾT XUẤT THỰC VẬT, GÂY KÍCH ỨNG DA"
2650,3376,VINYL DIMETHICONE/METHICONE SILSESQUIOXANE CROSSPOLYMER,Sự phối hợp các polyme silicone có chức năng như một chất làm đặc và tăng cường kết cấu.,4.0,"[113, 137]","TẠO KẾT CẤU SẢN PHẨM, CHẤT NHŨ HÓA/LÀM DẦY KẾT CẤU SẢN PHẨM"
2652,3378,VITAMIN B3,"Vitamin B3 và Nicotinic acid còn được gọi là Vitamin B3 và nicotinic acid, niacinamide là một thành phần phục hồi da rất hiệu quả, mang lại nhiều lợi ích cho làn da lão hóa. Trong số những lợi ích này có khả năng cải thiện rõ rệt biểu hiện của các lỗ chân lông to, màu da không đồng đều, nếp nhăn, và bề mặt da suy yếu. Niacinamide cũng có thể làm giảm nhẹ thiệt hại da do môi trường gây ra, và ổn định trong điều kiện của nhiệt và ánh sáng.$1Thế còn việc sử dụng vitamin C (ascorbic acid) và niacinamide trong cùng một sản phẩm hoặc được thoa đồng thời 2 chất này trong các sản phẩm riêng biệt?$1Bạn có thể đã đọc hoặc nghe rằng niacinamide và vitamin C không nên được sử dụng cùng một lúc, cho dù được có trong cùng một sản phẩm hoặc được thoa riêng rẽ từng loại một. Hãy yên tâm, sự kết hợp này là tốt và trên thực tế rất có lợi!$1Nghiên cứu làm nền tảng cho quan niệm sai lầm đó đã được tiến hành trong những năm 1960; các dạng niacinamide và vitamin C sử dụng trong nghiên cứu đó không được ổn định mặc dù niacinamide bản thân nó rất ổn định. Chất nền của công thức được sử dụng trong nghiên cứu đó cũng khác xa so với các công thức chăm sóc da tinh vi hiện nay. Ngày nay, các nhà hóa mỹ phẩm biết cách kết hợp niacinamide và vitamin C trong các công thức nền lý tưởng làm tăng tính tương thích của chúng.$1Một mối quan ngại phổ biến khác mà chúng ta thấy khi kết hợp hai thành phần có liên quan đến độ pH. Mối quan ngại là môi trường axit của axit ascorbic cần để phát huy hiệu quả nhất sẽ làm cho niacinamide chuyển thành nicotinic acid, một dạng có thể gây kích ứng, mẩn đỏ da. Nhưng tin vui là: Quá trình chuyển đổi này chỉ xảy ra trong điều kiện của công thức được tiếp xúc với nhiệt độ rất cao trong thời gian dài. Điều này sẽ không xảy ra trong việc thoa các sản phẩm chăm sóc da hoặc nhiệt độ trong quá trình sản xuất các sản phẩm có chứa 2 chất, tương tự với quá trình vận chuyển và lưu trữ mỹ phẩm chứa niacinamide và axit ascorbic.$1Tóm lại bạn có thể sử dụng các sản phẩm chứa cả 2 chất hoặc thoa cùng lúc các sản phẩm có chứa chung niacinamide và vitamin C hoặc riêng biệt, vì chúng sẽ không làm kém hiệu quả nhau. Mỗi thành phần này có thể giúp giải quyết nám, nếp nhăn, mất độ đàn hồi và thiếu sức sống. Khi được sử dụng chung với nhau, chúng trở nên hiệu quả hơn! Bộ đôi này sẽ giúp bạn có cơ hội tốt hơn để đạt được làn da rạng rỡ, mịn màng và trẻ trung.",5.0,"[118, 125, 132, 133, 139]","CHẤT CHỐNG OXY HÓA, CẤP NƯỚC, CHẤT DƯỠNG DA, CHẤT HỒI PHỤC DA, VITAMIN"
2653,3379,VITAMIN B6,"Also known as pyridoxine, there is no research showing this B vitamin has any benefit when applied to skin.",3.0,[139],VITAMIN
2654,3380,VITAMIN C,"Vitamin C là một trong những vitamin được nghiên cứu kỹ nhất và mang lại nhiều lợi ích nhất trong các chất dưỡng da. Việc sử dụng vitamin C liên tục đã được chứng minh là cải thiện nhiều dấu hiệu lão hóa, làm sáng làn da sạm màu, cũng như khả năng chữa lành và làm dịu da.$1Vitamin C có rất nhiều dạng, dạng acid ascorbic được nghiên cứu nhiều nhất về hiệu quả của nó.$1Các dạng vitamin C khác bạn sẽ thấy trong các sản phẩm chăm sóc da bao gồm magnesium ascorbyl phosphate, ascorbate tetrahexyldecyl, ascorbyl palmitate, ascorbyl glucosamine và ascorbyl tetraisopalmitate. Trong bất kỳ dạng nào, vitamin C cung cấp khả năng chống oxy hóa mạnh mẽ, bảo vệ da khỏi các tác nhân ô nhiễm môi trường.$1Chú ý: Tất cả các chất chống oxy hoá, bao gồm vitamin C, dễ bị mất tác dụng khi tiếp xúc với không khí và ánh sáng. Điều đó có nghĩa là nếu bạn muốn nhận được tất cả lợi ích của chất chống oxy này, chỉ nên chọn những sản phẩm được đóng gói trong chai lọ mờ đục, khóa chặt nắp sau khi dùng để hạn chế không khí xâm nhập, hoặc giữ tủ lạnh để sản phẩm ổn định.",5.0,"[118, 139]","CHẤT CHỐNG OXY HÓA, VITAMIN"
2673,3400,WHITE WILLOW,"Chiết xuất thực vật chứa salicin, một chất mà khi dùng đường uống được chuyển đổi bởi quá trình tiêu hóa thành axit salicylic (beta hydroxy acid).Quá trình chuyển salicin trong vỏ cây liễu thành salicylic acid đòi hỏi sự hiện diện của enzym và rất phức tạp. Hơn nữa, salicin, giống như axit salicylic, chỉ ổn định trong điều kiện môi trường axit. Khả năng chiết xuất vỏ cây liễu trong nồng độ nhỏ bé được sử dụng trong mỹ phẩm có thể bắt chước tác động của axit salicylic là điều đáng nghi ngờ nhất và, theo bất kỳ khả năng nào, là không thể. Tuy nhiên, chiết xuất vỏ cây liễu có thể có lợi ích làm dịu da.",4.0,"[115, 124]","CHẤT LÀM DỊU DA, CHIẾT XUẤT THỰC VẬT"
2655,3381,VITAMIN E,"Vitamin E có trong da người, nhưng có thể bị cạn kiệt do tiếp xúc môi trường liên tục khi da không được bảo vệ khỏi nắng. Đây là một trong những chất chống oxy hoá được nghiên cứu nhiều nhất.$1Có tám dạng cơ bản của toàn bộ phân tử vitamin E hòa tan trong chất béo, hoặc có nguồn gốc tổng hợp hoặc tự nhiên. Các dạng phổ biến nhất là d-alpha-tocopherol, d-alpha-tocopherol acetate, dl-alpha tocopherol, và dl-alpha tocopherol acetate.$1Tiền tố ""d"" ở phía trước ""alpha"" chỉ ra rằng sản phẩm có nguồn gốc tự nhiên, chẳng hạn như từ dầu thực vật hoặc mầm lúa mì; tiền tố ""dl"" chỉ ra rằng vitamin được nhân tạo.$1Nghiên cứu đã chỉ ra rằng các dạng tự nhiên của vitamin E có hiệu quả hơn so với các chất tổng hợp của chúng, nhưng cả hai đều có hoạt tính chống oxy hoá.$1Còn sử dụng vitamin E tinh khiết trị sẹo thì sao? Mặc dù đây là một mẹo phổ biến, nghiên cứu cho thấy làm như vậy là không hiệu quả và trong một số trường hợp thực sự có thể làm cho vấn đề tồi tệ hơn.",5.0,"[118, 139]","CHẤT CHỐNG OXY HÓA, VITAMIN"
