ingredient_name,link,functions,rating,discription,rating_score
ROSE HIP,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/rose-hip.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts', 'Emollients']",goodie,,2
ROSE HIP OIL,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/rose-hip-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts', 'Emollients']",goodie,"Non-fragrant emollient plant oil that has antioxidant properties and is a rich source of skin-beneficial fatty acids.References for this information:AAPS Pharm SciTech, August 2016, pages 863-871The Journal of Nutrition, March 2002, pages 461-471Journal of Agricultural and Food Chemistry, March 2000, pages 825-828",2
ROSEMARY EXTRACT,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/rosemary-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Fragrance: Synthetic and Fragrant Plant Extracts', 'Antioxidants']",goodie,"Extract that can have antioxidant benefit for skin, but its aromatic components can cause sensitivity. However, in most skincare products the amount of rosemary extract is unlikely to be a risk, and rosemary extract is much less of a problem for skin than rosemary oil because the extract usually doesn’t contain much, if any, of rosemary oil’s volatile fragrance components.Research has shown that rosmarinic acid, one of the components in rosemary extract, has a calming effect on skin, which may be useful for mitigating several common skin issues. Rosmarinic acid is an antioxidant, as is caffeic acid, another naturally occurring component of rosemary. See rosemary oilReferences for this information:Pharmacognosy Review, January-June 2014, pages 52-60Journal of Medicinal Food, April 2013, pages 324-333Chemical Research in Toxicology, November 2001, issue 4, pages 1546-1551Journal of Agricultural and Food Chemistry, September 1999, issue 10, pages 3,954-3,962",2
ROSEMARY OIL,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/rosemary-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts', 'Fragrance: Synthetic and Fragrant Plant Extracts']",icky,"Fragrant plant oil derived from rosemary (Latin name Rosmarinus officinalis). This ingredient is used primarily as a fragrance in cosmetics, but the volatile chemicals that give it its fragrance (camphor is among them) are also capable of causing sensitivity when applied to skin.",0
ROSE OIL,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/rose-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Fragrance: Synthetic and Fragrant Plant Extracts']",icky,"Fragrant, volatile oil that can aggravate skin.",0
ROSEWOOD OIL,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/rosewood-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Fragrance: Synthetic and Fragrant Plant Extracts']",icky,"Fragrant plant oil with a spicy-sweet scent, also known as bois de rose. Extracted from wood chips from a species of evergreen tree, rosewood oil contains several volatile fragrance chemicals, including camphene, geranial, geraniol, limonene, linalool, myrcene, and neral. Rosewood oil is used chiefly as a fragrance and flavoring ingredient; there’s no research pertaining to its benefit for skin.",0
ROSMARINUS OFFICINALIS EXTRACT,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/rosmarinus-officinalis-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts', 'Fragrance: Synthetic and Fragrant Plant Extracts']",goodie,,2
ROYAL JELLY,https://www.paulaschoice.com/ingredient-dictionary/uncategorized/royal-jelly.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Uncategorized'],average,"The myriad claims about royal jelly are anecdotal and have no research to substantiate them. Regardless of where the royal jelly is sourced, its chemical breakdown is mostly water, followed by proteins, sugars,  a tiny amount of fats and trace amonuts of vitamins, minerals, and enzymes. None of this is the key to improved signs of aging, though components in royal jelly can function as water-binding agents. Not surprisingly, topical application of this bee-produced ingredient can aggravate skin. However, it is rarely used in high enough concentrations to cause problems.

Royal jelly is highly unstable and will break down if packaged in a jar that routinely exposes it to light and air. Also, ideally, it requires refrigeration to maintain efficacy.",1
RUBUS CHAMAEMORUS (CLOUDBERRY) FRUIT EXTRACT,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/rubus-chamaemorus-cloudberry-fruit-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Skin-Soothing', 'Plant Extracts']",superstar,"Rubus chamaemorus (also known as cloudberry) is a plant grown primarily in Scandinavian countries whose golden-red berries are rich sources of anthocyanins, beta-carotene, and vitamin E. They also contain numerous antioxidants, trace minerals, and fatty acids which replenish and help to visibly repair compromised skin. As with most pigmented berries, the antioxidant compounds in cloudberry have potent calming properties. References for this information: Ecology and Evolution, June 2018, pages 5,701-,5,711 Engineering in Life Sciences, June 2014, ePublication Journal of Agricultural and Food Chemistry, February 2014, pages 3,886-3,903 Journal of the Science of Food and Agriculture, April 2012, pages 1,324-1,330",3
RUBUS IDAEUS,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/rubus-idaeus.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",superstar,,3
RUBUS IDAEUS (RASPBERRY) FRUIT EXTRACT,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/red-raspberry-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",superstar,"Also known as red raspberry to differentiate it from other types, this popular fruit gets its red color from the presence of antioxidant compounds known as anthocyanins.Raspberry fruit contains a broad mix of antioxidants, including ascorbic acid (vitamin C) beta-carotene, glutathione, quercetin, and vitamin E.Raspberry is also a source of a type of polyphenol known as ellagitannins, such as those from antioxidant ellagic acid. This group of tannins does not have the astringent quality of the type of tannins that naturally occur in the witch hazel plant.Applied to skin, red raspberry can inhibit enzymes in skin that lead to signs of discolorations and loss of firmness. Of course, these benefits also rely on daily use of broad spectrum sunscreen to protect skin from exposure to UV light.Speaking of UV light, research has also shown topical application of red raspberry extract helps skin defend itself in the presence of UVB light.References for this information:Oxidative Medicine and Cellular Longevity, January 2019, ePublicationFood & Function, February 2018, pages 806-818Advanced in Nutrition, January 2016, pages 44-65Cosmetics, Volume 5, 2018, ePublication",3
RUBUS OCCIDENTALIS,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/rubus-occidentalis.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",superstar,,3
RUBUS URSINUS,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/rubus-ursinus.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",goodie,,2
RUBUS URSINUS X IDAEUS,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/rubus-ursinus-x-idaeus.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",superstar,,3
RUBUS VILLOSCUS,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/rubus-villoscus.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",superstar,"The Latin name for blackberry fruit extract. This plant extract has antioxidant ability that stems from its phenolic acid content. Antioxidant components of blackberry fruit include ferulic acid, caffeic acid, and quercetin, among many others. As with all berries, blackberries are a brilliant source of naturally-occurring antioxidants that benefit skin when applied topically (Sources: Journal of Zhejiang University, February 2012, pages 94-102; Journal of Agricultural and Food Chemistry, ePublication, December 8, 2011; and www.naturaldatabase.com).",3
RUSCUS ACULEATUS,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/ruscus-aculeatus.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Plant Extracts']",average,,1
RUTIN,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/rutin.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Emollients']",superstar,Bioflavonoid that is extracted from various plants and used in cosmetics as an antioxidant and emollient.,3
SACCHARIDE ISOMERATE,https://www.paulaschoice.com/ingredient-dictionary/emollients/saccharide-isomerate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Emollients', 'Skin-Replenishing']",goodie,"Good water-binding agent and emollient for skin, and particularly helpful for dry skin.",2
SACCHARIDES,https://www.paulaschoice.com/ingredient-dictionary/skin-replenishing/saccharides.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Skin-Replenishing'],superstar,,3
SACCHAROMYCES CALCIUM FERMENT,https://www.paulaschoice.com/ingredient-dictionary/miscellaneous/saccharomyces-calcium-ferment.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Miscellaneous'],average,Extract of yeast fermented in the presence of calcium ions. It has no known benefit for skin but theoretically could help boost hydration.,1
SACCHAROMYCES CEREVISIAE,https://www.paulaschoice.com/ingredient-dictionary/skin-replenishing/saccharomyces-cerevisiae.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Skin-Replenishing'],average,"Saccharomyces, from the Latin, literally means ""sugar fungus,"" and is the scientific name for the yeasts used in fermentation, specifically baker’s yeast. Cosmetic ingredient manufacturers extol this yeast as having significant properties for skin, but there is little independent research supporting its use. However, some extracts of yeast, such as beta-glucan (a potent antioxidant) are derived from yeast.
References for this information:
Proceedings of the National Academy of Sciences, August 15, 1989, pages 6018–6022
http://www.in-cosmetics.com/ExhibitorLibrary/3/BiodynesO3.pdf",1
SACCHAROMYCES COPPER FERMENT,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/saccharomyces-copper-ferment.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Antioxidants'],average,"Extract of yeast fermented in the presence of copper ions. There is no known benefit for skin, though it may have antioxidant properties.",1
SACCHAROMYCES IRON FERMENT,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/saccharomyces-iron-ferment.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Antioxidants'],average,Extract of yeast fermented in the presence of iron ions.,1
SACCHAROMYCES LYSATE,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/saccharomyces-lysate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Antioxidants'],superstar,"Saccharomyces lysate is a probiotic yeast obtained by fermentation. Its by-products, known as postbiotics, can help normalize skin’s microbiome by curbing the proliferation of microorganisms that can trigger signs of impaired skin. References for this information: Iranian Journal of Microbiology, June 2019, pages 246-254 British Journal of Dermatology, May 2019, ePublication Wound Repair and Regeneration, November 2017, pages 912-922",3
SACCHAROMYCES MAGNESIUM FERMENT,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/saccharomyces-magnesium-ferment.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Antioxidants'],average,Extract of yeast fermented in the presence of magnesium ions.,1
SACCHAROMYCES MANGANESE FERMENT,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/saccharomyces-manganese-ferment.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Antioxidants'],average,Extract of yeast fermented in the presence of manganese ions.,1
SACCHAROMYCES OFFICINARUM FERMENT,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/saccharomyces-officinarum-ferment.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Plant Extracts'],average,"Derived from the sugarcane plant. Glycolic acid is also derived from sugarcane, but sugarcane extract does not have the same exfoliating properties as glycolic acid. There is no research showing that sugarcane extract has any benefit for skin.",1
SACCHAROMYCES POTASSIUM FERMENT,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/saccharomyces-potassium-ferment.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Antioxidants'],average,Extract of yeast fermented in the presence of potassium ions.,1
