chemical_id,id,name,description,rating,category_id,functions
2702,3455,EXTRACT OF PINE NEEDLES,"Là chiết xuất từ lá Pinus palustris (thông lá dài ) nằm trong các sản phẩm như Isntree Green tea fresh toner , Mizon Snail Repair Intensive Gold Eye Gel Patch...",4,"[118, 124, 132]","['Chất chống oxy hóa', 'Chiết xuất thực vật', 'Chất dưỡng da']"
2702,3454, EXTRACT OF PINUS PALUSTRIS NEEDLES,"Là chiết xuất từ lá Pinus palustris (thông lá dài ) nằm trong các sản phẩm như Isntree Green tea fresh toner , Mizon Snail Repair Intensive Gold Eye Gel Patch...",4,"[118, 124, 132]","['Chất chống oxy hóa', 'Chiết xuất thực vật', 'Chất dưỡng da']"
2702,3453,PINE (PINUS PALUSTRIS) NEEDLE EXTRACT,"Là chiết xuất từ lá Pinus palustris (thông lá dài ) nằm trong các sản phẩm như Isntree Green tea fresh toner , Mizon Snail Repair Intensive Gold Eye Gel Patch...",4,"[118, 124, 132]","['Chất chống oxy hóa', 'Chiết xuất thực vật', 'Chất dưỡng da']"
2702,3452,PINE NEEDLE EXTRACT,"Là chiết xuất từ lá Pinus palustris (thông lá dài ) nằm trong các sản phẩm như Isntree Green tea fresh toner , Mizon Snail Repair Intensive Gold Eye Gel Patch...",4,"[118, 124, 132]","['Chất chống oxy hóa', 'Chiết xuất thực vật', 'Chất dưỡng da']"
2702,3457,PINE NEEDLES EXTRACT,"Là chiết xuất từ lá Pinus palustris (thông lá dài ) nằm trong các sản phẩm như Isntree Green tea fresh toner , Mizon Snail Repair Intensive Gold Eye Gel Patch...",4,"[118, 124, 132]","['Chất chống oxy hóa', 'Chiết xuất thực vật', 'Chất dưỡng da']"
2702,3456, PINUS PALUSTRIS NEEDLE EXTRACT,"Là chiết xuất từ lá Pinus palustris (thông lá dài ) nằm trong các sản phẩm như Isntree Green tea fresh toner , Mizon Snail Repair Intensive Gold Eye Gel Patch...",4,"[118, 124, 132]","['Chất chống oxy hóa', 'Chiết xuất thực vật', 'Chất dưỡng da']"
2702,3458,PINUS PALUSTRIS NEEDLES EXTRACT,"Là chiết xuất từ lá Pinus palustris (thông lá dài ) nằm trong các sản phẩm như Isntree Green tea fresh toner , Mizon Snail Repair Intensive Gold Eye Gel Patch...",4,"[118, 124, 132]","['Chất chống oxy hóa', 'Chiết xuất thực vật', 'Chất dưỡng da']"
2703,3459,Ulmus Davidiana Root Extract,"Một chiết xuất thực vật được sử dụng như một loại thuốc đông y truyền thống ở Trung Quốc và Hàn Quốc
Thành phần chính của chiết xuất là các loại đường liên kết với nước, cụ thể là rhamnose, galactose và glucose. Sau này, không có gì đáng ngạc nhiên khi bản thân chiết xuất cũng là một chất dưỡng ẩm da tuyệt vời gần như tốt như siêu sao NMF, axit hyaluronic. Nhưng đó không phải là tất cả,  các nhà nghiên cứu cũng phát hiện ra rằng chiết xuất Ulmus có các đặc tính chống viêm và đầy hứa hẹn trong sự phát triển về dẫn xuất này trong thời gian tới 
Nguồn : https://incidecoder.com/ingredients/ulmus-davidiana-root-extract",5,"[121, 122, 124]","['Chất dưỡng ẩm', 'Chất cấp ẩm', 'Chiết xuất thực vật']"
2703,3460,Ulmus Extract,"Một chiết xuất thực vật được sử dụng như một loại thuốc đông y truyền thống ở Trung Quốc và Hàn Quốc
Thành phần chính của chiết xuất là các loại đường liên kết với nước, cụ thể là rhamnose, galactose và glucose. Sau này, không có gì đáng ngạc nhiên khi bản thân chiết xuất cũng là một chất dưỡng ẩm da tuyệt vời gần như tốt như siêu sao NMF, axit hyaluronic. Nhưng đó không phải là tất cả,  các nhà nghiên cứu cũng phát hiện ra rằng chiết xuất Ulmus có các đặc tính chống viêm và đầy hứa hẹn trong sự phát triển về dẫn xuất này trong thời gian tới 
Nguồn : https://incidecoder.com/ingredients/ulmus-davidiana-root-extract",5,"[121, 122, 124]","['Chất dưỡng ẩm', 'Chất cấp ẩm', 'Chiết xuất thực vật']"
2704,3461,Oenothera Biennis (Evening Primrose) Flower Extract,"Dầu hoa anh thảo chứa axit amin tryptophan và hàm lượng axit béo thiết yếu cao bất thường, đặc biệt là axit cis-linoleic (CLA) và axit gamma-linoleic (GLA)
Nguồn : https://www.sciencedirect.com/topics/medicine-and-dentistry/oenothera-biennis",5,"[118, 124, 132]","['Chất chống oxy hóa', 'Chiết xuất thực vật', 'Chất dưỡng da']"
2704,3462,Evening Primrose Oil,"Dầu hoa anh thảo chứa axit amin tryptophan và hàm lượng axit béo thiết yếu cao bất thường, đặc biệt là axit cis-linoleic (CLA) và axit gamma-linoleic (GLA)
Nguồn : https://www.sciencedirect.com/topics/medicine-and-dentistry/oenothera-biennis",5,"[118, 124, 132]","['Chất chống oxy hóa', 'Chiết xuất thực vật', 'Chất dưỡng da']"
2704,3463,Oenothera biennis,"Dầu hoa anh thảo chứa axit amin tryptophan và hàm lượng axit béo thiết yếu cao bất thường, đặc biệt là axit cis-linoleic (CLA) và axit gamma-linoleic (GLA)
Nguồn : https://www.sciencedirect.com/topics/medicine-and-dentistry/oenothera-biennis",5,"[118, 124, 132]","['Chất chống oxy hóa', 'Chiết xuất thực vật', 'Chất dưỡng da']"
2641,3464,Trisodium Edta,"Tương tự như tetraodium EDTA. Được sử dụng làm chất giữ nước và chelating (một hợp chất liên kết và tách kim loại, giữ chúng không phản ứng với các thành phần khác).",4,[128],['Hỗn hợp']
2641,3465,Trisodium Ethylenediamine Disuccinate,"Tương tự như tetraodium EDTA. Được sử dụng làm chất giữ nước và chelating (một hợp chất liên kết và tách kim loại, giữ chúng không phản ứng với các thành phần khác).",4,[128],['Hỗn hợp']
2705,3473,Maltitol,"Hội đồng chuyên gia CIR cũng đã xem xét sự an toàn của axit Lauric và thấy nó an toàn khi sử dụng trong các sản phẩm mỹ phẩm và chăm sóc cá nhân
Maltitol là một loại sugar alcohol được sử dụng chủ yếu như một chất làm ngọt chế độ ăn uống và cũng có ứng dụng mỹ phẩm.
Nguồn : https://cosmeticsinfo.org/ingredient/maltitol",5,Pending,Pending
2705,3474,Maltisorb,"Hội đồng chuyên gia CIR cũng đã xem xét sự an toàn của axit Lauric và thấy nó an toàn khi sử dụng trong các sản phẩm mỹ phẩm và chăm sóc cá nhân
Maltitol là một loại sugar alcohol được sử dụng chủ yếu như một chất làm ngọt chế độ ăn uống và cũng có ứng dụng mỹ phẩm.
Nguồn : https://cosmeticsinfo.org/ingredient/maltitol",5,Pending,Pending
2705,3475,Maltisweet,"Hội đồng chuyên gia CIR cũng đã xem xét sự an toàn của axit Lauric và thấy nó an toàn khi sử dụng trong các sản phẩm mỹ phẩm và chăm sóc cá nhân
Maltitol là một loại sugar alcohol được sử dụng chủ yếu như một chất làm ngọt chế độ ăn uống và cũng có ứng dụng mỹ phẩm.
Nguồn : https://cosmeticsinfo.org/ingredient/maltitol",5,Pending,Pending
2705,3476,4-O-α-glucopyranosyl-D-sorbitol,"Hội đồng chuyên gia CIR cũng đã xem xét sự an toàn của axit Lauric và thấy nó an toàn khi sử dụng trong các sản phẩm mỹ phẩm và chăm sóc cá nhân
Maltitol là một loại sugar alcohol được sử dụng chủ yếu như một chất làm ngọt chế độ ăn uống và cũng có ứng dụng mỹ phẩm.
Nguồn : https://cosmeticsinfo.org/ingredient/maltitol",5,Pending,Pending
2706,3477,Sodium lauroyl aspartate,"Sodium Lauryl Sulphate (SLS) được biết đến là một chất tẩy rửa và có khả năng tạo bọt cao.
Sodium Lauroyl Sarcosinate là chất hoạt động bề mặt được sử dụng thay thế cho SLS và an toàn hơn cho sức khỏe. Sodium Lauroyl Sarcosinate có nguồn gốc từ thực vật, là muối sodium (natri) có nguồn gốc từ 1 acid béo tự nhiên và 1 amino acid (Sarcosine). Sử dụng Sodium Lauroyl Sarcosinate trong sản phẩm tẩy rửa đem lại chất sản phẩm nhẹ, có khả năng tẩy rửa và tạo bọt nhưng không làm khô da/tóc, khả năng gây kích ứng thấp mà vẫn loại bỏ được dầu nhờn, bụi bẩn trên bề mặt da/tóc một cách hiệu quả.
Sodium Lauroyl Sarcosinate có ưu điểm là có khả năng tạo bọt tốt kể cả trong môi trường nước cứng vốn làm giảm khả năng tạo bọt của các chất hoạt động bề mặt, khả năng tạo bọt tốt trong cả môi trường có tính acid. Vì những ưu điểm này mà Sodium Lauroyl Sarcosinate thường được sử dụng trong các sản phẩm làm sạch
Nhưng bởi vì khả năng tạo bọt khá mạnh , nên hiện tại trên thì trường chất này không còn được ưu tiên trong các sản phẩm làm sạch nhiều ",3,[120],['Làm sạch da']
2706,3478,MONOSODIUM SALT,"Sodium Lauryl Sulphate (SLS) được biết đến là một chất tẩy rửa và có khả năng tạo bọt cao.
Sodium Lauroyl Sarcosinate là chất hoạt động bề mặt được sử dụng thay thế cho SLS và an toàn hơn cho sức khỏe. Sodium Lauroyl Sarcosinate có nguồn gốc từ thực vật, là muối sodium (natri) có nguồn gốc từ 1 acid béo tự nhiên và 1 amino acid (Sarcosine). Sử dụng Sodium Lauroyl Sarcosinate trong sản phẩm tẩy rửa đem lại chất sản phẩm nhẹ, có khả năng tẩy rửa và tạo bọt nhưng không làm khô da/tóc, khả năng gây kích ứng thấp mà vẫn loại bỏ được dầu nhờn, bụi bẩn trên bề mặt da/tóc một cách hiệu quả.
Sodium Lauroyl Sarcosinate có ưu điểm là có khả năng tạo bọt tốt kể cả trong môi trường nước cứng vốn làm giảm khả năng tạo bọt của các chất hoạt động bề mặt, khả năng tạo bọt tốt trong cả môi trường có tính acid. Vì những ưu điểm này mà Sodium Lauroyl Sarcosinate thường được sử dụng trong các sản phẩm làm sạch
Nhưng bởi vì khả năng tạo bọt khá mạnh , nên hiện tại trên thì trường chất này không còn được ưu tiên trong các sản phẩm làm sạch nhiều ",3,[120],['Làm sạch da']
2708,3480,PEG 6000,"nó giúp giữ cho sản phẩm ổn định và thực hiện các chức năng tương tự như của glycerin. Bởi vì polyethylene glycol có thể xâm nhập vào da, nó cũng là phương tiện giúp phân phối các thành phần khác sâu hơn vào da. Polyethylene glycol sử dụng trong mỹ phẩm được tinh chế rất an toàn. Cũng được liệt kê như là PEG trên nhãn thành phần, PEGs không được coi là chất gây kích ứng hoặc chất nhạy cảm, và được CIR và FDA chấp thuận cho sử dụng, nhưng không phải trên da bị tổn thương.",5,"[113, 130]","['Tạo kết cấu sản phẩm', 'Thành phần tẩy da chết vật lý']"
2710,3495,Coptis Chinensis Root Extract,"Chiết xuất đến từ rễ của dược liệu truyền thốngcủ nhật , Coptis Japonica hoặc Goldthread Nhật Bản. Có khả năng chống viêm, chống oxy hóa và kháng khuẩn.
Ngoài ra, còn có một bản tóm tắt từ Tạp chí Khoa học Mỹ phẩm Quốc tế đã tìm thấy Coptis Japonica Root Extract và thành phần hoạt động của nó có tên là berberine cho thấy sự ức chế mạnh mẽ sự tích tụ triglyceride (còn gọi là chất béo) 
Nguồn : https://incidecoder.com/ingredients/coptis-japonica-root-extract",5,"[118, 124]","['Chất chống oxy hóa', 'Chiết xuất thực vật']"
2711,3496,Potassium Cocoyl Glycinate,"Chất làm sạch  dựa trên axit amin , nhiều nghiên cứu chứng minh chất này cực kỳ nhẹ và có khả năng tạo bọt vượt trội. Nó cũng có thể làm giảm sự thiệt hại  và còn sót lại của các chất hoạt động bề mặt mạnh hơn như SLS hoặc xà phòng axit béo.",5,"[120, 136]","['Làm sạch da', 'Thành phần chống nắng']"
2712,3497,Eclipta Prostrata Extract,"Là chiết xuất của một loại cây  phổ biến ở Hàn Quốc, Eclipta prostrata có đặc tính chống oxy hóa và làm dịu da mạnh mẽ. Còn được gọi là hoa cúc giả, là một thành viên của gia đình hướng dương.",5,"[118, 124]","['Chất chống oxy hóa', 'Chiết xuất thực vật']"
2712,3498,ECLIPTA PROSTRATA (FALSE DAISY) EXTRACT,"Là chiết xuất của một loại cây  phổ biến ở Hàn Quốc, Eclipta prostrata có đặc tính chống oxy hóa và làm dịu da mạnh mẽ. Còn được gọi là hoa cúc giả, là một thành viên của gia đình hướng dương.",5,"[118, 124]","['Chất chống oxy hóa', 'Chiết xuất thực vật']"
2712,3499,FALSE DAISY EXTRACT,"Là chiết xuất của một loại cây  phổ biến ở Hàn Quốc, Eclipta prostrata có đặc tính chống oxy hóa và làm dịu da mạnh mẽ. Còn được gọi là hoa cúc giả, là một thành viên của gia đình hướng dương.",5,"[118, 124]","['Chất chống oxy hóa', 'Chiết xuất thực vật']"
2713,3500,Ethyl Macadamiat,"Ethyl macadamiate làm mềm và điều kiện da. Thành phần có nguồn gốc từ thực vật hoặc tổng hợp này đôi khi được sử dụng để thay thế cho silicon vì nó làm tăng tính chất làm mềm da, làm mềm da nhưng không gây cảm giác nhờn mà một số lượng silicon có thể có.",4,"[134, 137]","['Chất làm mềm da', 'Chất nhũ hóa/làm dầy kết cấu sản phẩm']"
